band1,band2,band3,class
168,225,255,1
174,203,221,1
181,210,221,1
187,218,232,1
187,225,244,1
199,218,232,1
199,218,232,1
199,210,232,1
206,188,209,1
206,195,209,1
218,195,209,1
231,180,209,1
231,173,209,1
218,173,209,1
212,180,209,1
212,195,209,1
212,203,221,1
218,188,244,1
224,188,221,1
224,188,209,1
224,195,221,1
218,210,221,1
224,210,244,1
249,188,221,1
255,180,209,1
255,173,209,1
243,173,197,1
231,173,209,1
218,180,197,1
199,188,209,1
193,188,221,1
199,165,197,1
212,165,186,1
224,165,186,1
224,173,197,1
218,180,209,1
212,188,209,1
193,203,221,1
193,218,232,1
187,218,232,1
187,210,232,1
181,203,221,1
174,203,232,1
168,195,232,1
156,203,244,1
162,210,244,1
174,218,244,1
181,218,244,1
187,218,244,1
193,225,244,1
187,210,232,1
187,218,244,1
187,218,255,1
187,225,255,1
187,233,255,1
193,225,244,1
206,218,232,1
206,218,232,1
206,218,232,1
206,188,209,1
212,218,232,1
224,203,221,1
224,188,221,1
224,188,209,1
212,195,209,1
206,203,209,1
199,210,221,1
193,218,244,1
199,210,244,1
206,203,221,1
199,210,221,1
199,218,221,1
206,225,232,1
218,225,244,1
243,195,221,1
255,180,209,1
255,173,209,1
249,173,209,1
237,173,221,1
224,173,186,1
206,188,221,1
199,188,221,1
206,173,197,1
212,173,197,1
212,188,209,1
199,195,221,1
199,203,232,1
193,210,232,1
187,225,232,1
187,233,232,1
187,225,244,1
187,218,244,1
187,218,232,1
187,225,244,1
193,210,232,1
187,210,244,1
187,225,255,1
193,225,255,1
193,225,255,1
199,225,255,1
193,233,255,1
199,195,209,1
199,218,221,1
199,233,255,1
206,233,255,1
206,225,255,1
206,218,244,1
212,210,221,1
199,210,232,1
199,210,232,1
199,203,221,1
206,218,221,1
206,210,221,1
212,203,221,1
212,203,221,1
206,210,221,1
199,218,232,1
193,225,232,1
193,233,244,1
193,225,244,1
193,218,232,1
187,218,232,1
187,225,232,1
199,233,244,1
212,225,244,1
231,203,232,1
249,188,221,1
249,180,209,1
249,180,209,1
237,180,209,1
224,180,197,1
212,188,209,1
199,188,221,1
206,180,209,1
212,180,209,1
206,203,209,1
193,218,255,1
199,225,255,1
187,233,244,1
187,233,244,1
193,248,232,1
187,233,244,1
193,225,232,1
187,225,232,1
187,233,244,1
193,225,232,1
193,233,244,1
193,233,244,1
193,233,244,1
193,225,244,1
199,218,244,1
193,225,244,1
206,188,209,1
199,218,221,1
206,233,244,1
218,225,244,1
224,210,244,1
231,195,232,1
218,195,209,1
193,218,232,1
193,218,232,1
187,218,232,1
193,218,232,1
199,218,232,1
193,218,232,1
193,218,232,1
193,218,232,1
193,225,232,1
193,233,232,1
187,225,244,1
187,225,232,1
187,218,232,1
187,225,232,1
187,225,232,1
187,233,244,1
199,233,244,1
212,218,232,1
224,210,232,1
231,203,221,1
237,203,221,1
231,210,221,1
224,203,221,1
212,195,209,1
187,203,221,1
199,188,221,1
206,188,221,1
206,218,221,1
193,225,255,1
199,225,244,1
187,225,244,1
193,233,244,1
193,240,232,1
187,233,244,1
193,225,232,1
187,225,232,1
193,233,244,1
193,233,232,1
187,240,255,1
193,240,244,1
193,240,244,1
199,233,244,1
199,218,244,1
199,225,244,1
206,195,209,1
206,203,209,1
212,225,232,1
237,203,232,1
237,188,221,1
243,188,209,1
218,195,209,1
199,218,221,1
193,225,232,1
193,225,232,1
193,225,232,1
193,225,221,1
193,233,232,1
193,225,232,1
187,218,232,1
193,218,232,1
193,225,221,1
187,225,244,1
187,225,232,1
187,225,232,1
187,225,244,1
187,233,232,1
187,240,244,1
193,233,232,1
193,233,232,1
199,225,244,1
206,225,232,1
212,225,244,1
212,225,255,1
212,218,244,1
206,195,232,1
193,195,221,1
193,180,221,1
206,188,209,1
206,210,221,1
199,218,244,1
199,218,232,1
193,225,244,1
187,240,244,1
187,240,244,1
187,233,244,1
193,218,232,1
187,225,244,1
193,233,244,1
193,233,244,1
193,248,255,1
193,240,255,1
199,248,244,1
199,240,244,1
199,225,244,1
199,210,232,1
206,203,209,1
206,203,209,1
212,218,221,1
224,195,232,1
243,180,209,1
237,188,197,1
212,195,209,1
193,218,221,1
187,233,244,1
193,233,244,1
187,233,232,1
187,233,232,1
187,225,232,1
187,225,232,1
187,218,232,1
193,218,221,1
187,218,221,1
187,225,244,1
187,225,221,1
187,225,232,1
187,225,244,1
181,233,232,1
181,233,244,1
187,233,232,1
187,240,244,1
187,240,244,1
193,233,244,1
199,233,255,1
206,233,255,1
206,210,232,1
199,195,221,1
193,195,209,1
193,180,221,1
206,180,197,1
206,180,197,1
199,188,209,1
199,195,209,1
193,218,232,1
193,233,244,1
193,240,244,1
193,233,244,1
187,225,244,1
193,233,244,1
193,233,232,1
193,240,244,1
193,248,255,1
193,233,255,1
199,240,255,1
199,233,244,1
206,218,244,1
212,203,232,1
199,203,221,1
199,203,209,1
212,203,221,1
231,195,244,1
243,188,221,1
237,195,209,1
206,203,221,1
199,218,232,1
193,233,244,1
187,233,244,1
187,233,232,1
187,233,232,1
187,225,232,1
187,233,232,1
187,225,232,1
187,225,232,1
187,225,232,1
187,225,244,1
187,233,232,1
187,233,244,1
187,240,232,1
181,240,232,1
187,233,244,1
187,233,232,1
187,240,244,1
187,233,232,1
193,233,244,1
199,240,255,1
199,233,244,1
212,210,232,1
206,188,209,1
193,188,209,1
187,188,209,1
199,173,197,1
212,173,197,1
199,180,197,1
199,188,209,1
199,225,244,1
199,210,244,1
193,225,244,1
193,240,232,1
187,233,232,1
193,240,255,1
199,240,244,1
193,240,244,1
193,240,244,1
193,240,255,1
193,233,244,1
199,225,244,1
212,210,232,1
212,203,221,1
206,225,232,1
206,225,244,1
212,218,244,1
224,210,244,1
231,210,244,1
224,203,232,1
206,218,244,1
193,233,244,1
187,233,244,1
187,225,244,1
187,233,232,1
181,233,244,1
187,233,232,1
181,233,232,1
181,233,232,1
187,233,232,1
187,233,232,1
193,233,232,1
187,233,232,1
187,233,244,1
187,233,232,1
187,233,244,1
187,233,244,1
187,233,232,1
187,233,244,1
193,233,232,1
199,233,244,1
199,233,244,1
206,233,244,1
212,218,244,1
212,188,209,1
193,188,209,1
187,188,221,1
199,173,197,1
212,180,197,1
212,195,209,1
206,210,221,1
206,218,244,1
199,210,232,1
193,225,244,1
193,233,232,1
187,240,232,1
193,240,244,1
199,248,244,1
199,240,244,1
206,240,244,1
206,240,244,1
206,233,244,1
212,233,232,1
206,218,244,1
212,218,221,1
218,233,244,1
212,233,255,1
212,233,255,1
224,225,255,1
231,218,255,1
224,203,232,1
218,210,232,1
206,225,232,1
193,233,244,1
187,225,244,1
181,225,232,1
181,225,232,1
187,225,232,1
181,233,232,1
187,233,244,1
187,233,232,1
187,233,232,1
193,240,244,1
187,240,244,1
187,233,244,1
193,233,232,1
187,225,244,1
187,225,232,1
187,233,232,1
187,240,244,1
193,233,232,1
193,233,244,1
199,233,244,1
206,233,244,1
206,218,244,1
206,180,197,1
193,188,209,1
187,188,209,1
193,173,209,1
199,188,197,1
193,210,221,1
199,225,244,1
199,233,244,1
193,225,232,1
193,233,232,1
199,240,244,1
187,240,244,1
199,240,244,1
206,240,244,1
212,233,244,1
224,233,244,1
218,233,232,1
218,225,232,1
218,225,232,1
206,218,232,1
212,225,221,1
224,218,232,1
224,225,255,1
218,218,244,1
224,218,244,1
224,210,232,1
231,195,221,1
224,203,221,1
218,218,221,1
193,225,232,1
187,225,232,1
181,225,232,1
181,225,232,1
187,225,232,1
181,233,232,1
187,233,232,1
187,233,232,1
187,225,232,1
193,240,232,1
193,233,244,1
193,233,244,1
193,240,232,1
193,225,244,1
193,225,232,1
193,225,232,1
187,233,244,1
187,240,244,1
193,233,244,1
199,240,244,1
199,233,255,1
199,210,244,1
199,173,209,1
193,188,197,1
187,188,209,1
193,188,209,1
193,195,209,1
193,218,232,1
187,225,255,1
193,233,244,1
187,225,232,1
187,233,244,1
193,240,244,1
193,240,244,1
206,240,244,1
218,240,244,1
231,225,255,1
249,218,232,1
243,210,232,1
249,203,221,1
237,203,221,1
218,203,221,1
206,218,221,1
218,218,232,1
231,225,244,1
237,218,232,1
237,203,209,1
243,188,197,1
237,188,209,1
237,195,209,1
224,203,209,1
199,218,244,1
193,225,232,1
187,225,232,1
187,225,232,1
187,225,232,1
187,233,232,1
193,233,232,1
193,225,232,1
193,218,221,1
199,233,221,1
193,233,232,1
199,233,232,1
193,233,244,1
199,225,232,1
206,218,221,1
193,218,232,1
193,225,244,1
193,233,244,1
193,225,244,1
199,248,244,1
206,233,255,1
193,203,244,1
193,173,209,1
193,180,197,1
187,195,209,1
193,188,209,1
199,195,209,1
193,218,221,1
193,233,244,1
193,233,232,1
187,233,232,1
193,233,244,1
199,240,244,1
193,240,244,1
206,240,255,1
218,233,244,1
243,203,232,1
255,188,209,1
255,188,221,1
255,188,209,1
255,188,221,1
231,195,221,1
206,210,209,1
206,210,232,1
218,218,232,1
224,218,232,1
231,203,221,1
231,188,209,1
231,180,209,1
231,180,209,1
224,195,209,1
212,218,244,1
193,225,232,1
193,233,244,1
193,233,232,1
193,233,232,1
193,233,232,1
193,225,232,1
193,210,232,1
199,203,232,1
199,210,221,1
193,225,244,1
199,233,232,1
193,233,244,1
199,225,244,1
199,218,232,1
193,218,244,1
193,225,232,1
193,218,244,1
199,225,244,1
206,240,244,1
206,218,255,1
187,195,232,1
187,180,209,1
193,173,197,1
193,195,209,1
187,188,232,1
199,203,209,1
199,225,221,1
199,240,244,1
206,255,232,1
199,248,232,1
199,240,244,1
206,248,244,1
206,248,255,1
206,240,255,1
218,225,244,1
243,195,232,1
249,180,209,1
249,188,197,1
255,180,209,1
249,188,221,1
224,195,221,1
199,210,221,1
212,218,232,1
218,225,232,1
231,225,232,1
231,225,232,1
224,210,244,1
218,195,232,1
224,188,221,1
224,195,221,1
218,218,232,1
199,225,232,1
193,233,232,1
193,233,232,1
193,233,232,1
193,233,232,1
199,218,221,1
193,195,221,1
199,188,209,1
193,195,209,1
199,218,232,1
199,218,232,1
199,225,232,1
199,218,232,1
199,210,232,1
199,225,244,1
193,218,232,1
193,210,232,1
199,218,232,1
206,225,244,1
206,210,232,1
187,188,209,1
187,173,197,1
199,173,186,1
193,188,197,1
181,195,232,1
199,195,209,1
199,218,221,1
206,248,232,1
212,255,232,1
212,233,244,1
212,248,244,1
224,255,255,1
224,255,255,1
218,240,255,1
218,233,255,1
237,210,232,1
237,195,221,1
243,195,209,1
243,195,221,1
237,203,232,1
212,210,232,1
199,225,232,1
218,225,244,1
224,225,244,1
237,240,255,1
231,248,255,1
224,240,255,1
218,210,244,1
212,210,232,1
224,210,232,1
212,210,232,1
206,225,221,1
199,233,244,1
193,240,232,1
193,225,232,1
193,210,232,1
193,210,221,1
199,180,221,1
199,173,197,1
193,180,197,1
193,195,209,1
199,203,221,1
193,203,221,1
193,203,209,1
193,203,209,1
193,210,221,1
187,195,197,1
187,188,209,1
199,203,209,1
206,210,221,1
199,203,232,1
193,180,209,1
187,165,186,1
199,173,186,1
187,188,197,1
181,195,221,1
187,188,209,1
199,210,221,1
206,225,232,1
206,233,244,1
206,233,255,1
206,248,255,1
212,255,255,1
212,255,255,1
212,248,255,1
212,233,255,1
218,218,244,1
218,210,244,1
218,210,244,1
224,218,244,1
224,225,244,1
212,233,244,1
206,240,244,1
218,210,232,1
224,210,232,1
231,233,244,1
224,240,255,1
218,240,255,1
212,218,255,1
212,218,232,1
231,203,221,1
218,195,209,1
206,210,221,1
206,225,232,1
199,225,232,1
199,225,232,1
199,218,221,1
199,203,221,1
199,180,209,1
199,165,186,1
193,173,197,1
193,180,197,1
187,188,197,1
187,180,209,1
187,188,197,1
193,195,209,1
187,195,197,1
187,180,186,1
187,165,186,1
193,195,197,1
212,210,221,1
199,203,221,1
193,180,209,1
187,173,186,1
199,173,186,1
193,188,197,1
187,195,221,1
187,188,221,1
199,195,221,1
206,203,209,1
206,210,209,1
206,233,221,1
206,255,255,1
212,255,255,1
212,255,244,1
206,248,244,1
212,240,255,1
206,240,244,1
212,225,255,1
212,233,255,1
212,240,255,1
212,240,255,1
206,248,255,1
199,248,255,1
206,210,232,1
218,210,221,1
218,225,232,1
212,225,232,1
212,225,244,1
212,218,244,1
218,203,221,1
224,188,209,1
224,195,209,1
212,203,221,1
206,210,221,1
206,210,232,1
206,195,221,1
206,188,209,1
206,188,209,1
199,180,209,1
199,173,197,1
193,173,197,1
193,173,186,1
193,173,186,1
187,173,197,1
187,180,186,1
187,180,197,1
187,188,197,1
187,180,197,1
193,173,197,1
199,180,197,1
212,203,209,1
199,203,209,1
187,188,209,1
187,180,197,1
199,165,186,1
193,188,197,1
193,195,221,1
193,188,221,1
199,180,209,1
206,180,186,1
212,195,186,1
206,218,209,1
206,255,244,1
212,255,255,1
206,255,244,1
206,248,255,1
212,248,255,1
206,255,255,1
206,240,244,1
212,248,244,1
212,248,255,1
212,255,255,1
206,255,255,1
199,248,255,1
212,233,255,1
212,218,244,1
212,218,244,1
212,218,232,1
218,233,244,1
218,225,232,1
224,195,221,1
224,195,221,1
218,195,209,1
199,195,197,1
199,203,209,1
206,210,221,1
206,188,209,1
212,180,197,1
206,180,209,1
206,173,209,1
206,173,197,1
199,173,209,1
199,180,197,1
199,188,209,1
193,180,209,1
193,180,186,1
193,180,197,1
193,188,197,1
193,188,209,1
199,180,209,1
206,180,209,1
212,203,209,1
199,203,209,1
193,195,221,1
193,180,221,1
199,158,197,1
199,188,209,1
193,195,221,1
187,188,221,1
193,180,209,1
206,180,197,1
206,188,186,1
206,218,221,1
199,248,244,1
206,255,255,1
206,248,255,1
206,248,255,1
212,255,255,1
206,255,255,1
206,248,244,1
206,255,255,1
218,255,255,1
212,255,255,1
206,255,255,1
199,255,255,1
218,255,255,1
212,225,255,1
206,225,232,1
218,225,221,1
231,248,255,1
231,248,255,1
224,233,255,1
224,218,244,1
212,203,221,1
199,203,197,1
206,203,209,1
199,210,232,1
206,203,232,1
206,180,209,1
199,173,209,1
199,173,209,1
199,173,209,1
206,180,197,1
206,188,209,1
206,195,232,1
199,195,221,1
193,188,197,1
199,188,186,1
199,203,209,1
199,203,221,1
199,195,221,1
206,188,221,1
206,203,221,1
206,210,244,1
206,210,244,1
206,188,232,1
206,173,209,1
199,188,209,1
199,195,221,1
187,188,232,1
193,180,221,1
206,180,209,1
206,188,197,1
206,225,221,1
193,240,255,1
199,248,255,1
206,248,255,1
206,248,255,1
212,255,255,1
206,255,255,1
212,255,255,1
212,255,255,1
212,255,255,1
206,255,255,1
199,255,255,1
187,255,255,1
218,255,255,1
218,255,255,1
218,248,255,1
231,248,244,1
237,255,255,1
237,255,255,1
231,255,255,1
224,240,255,1
206,218,232,1
199,210,209,1
206,210,221,1
199,210,232,1
206,210,232,1
199,195,221,1
193,180,209,1
193,188,197,1
193,188,209,1
199,195,209,1
199,210,209,1
199,218,232,1
199,210,221,1
206,203,209,1
212,195,209,1
212,225,232,1
212,225,244,1
199,210,232,1
206,203,221,1
206,203,221,1
206,210,221,1
206,218,244,1
212,203,232,1
206,188,209,1
206,188,209,1
199,203,209,1
193,195,232,1
199,188,221,1
206,188,209,1
206,195,209,1
206,218,221,1
199,225,244,1
206,225,244,1
206,233,244,1
206,240,255,1
206,248,255,1
199,248,255,1
212,255,255,1
206,255,255,1
199,255,255,1
193,255,255,1
181,248,255,1
174,233,255,1
212,255,255,1
212,255,255,1
212,255,255,1
212,255,255,1
224,255,255,1
231,255,255,1
231,255,255,1
231,255,255,1
212,240,255,1
206,233,255,1
212,225,244,1
212,225,255,1
212,225,244,1
206,218,232,1
199,195,221,1
199,210,209,1
193,203,221,1
193,195,209,1
193,188,209,1
193,203,221,1
206,218,221,1
212,210,209,1
218,218,221,1
218,248,244,1
212,240,255,1
206,225,232,1
199,203,221,1
206,195,209,1
206,195,209,1
206,203,232,1
212,195,221,1
206,188,209,1
206,188,209,1
199,195,209,1
199,203,221,1
206,195,209,1
206,195,221,1
212,195,221,1
212,203,209,1
212,210,232,1
224,203,221,1
212,210,221,1
206,218,232,1
206,240,244,1
199,233,244,1
206,248,255,1
199,255,255,1
193,248,255,1
187,240,255,1
174,240,255,1
168,225,232,1
212,248,255,1
212,240,255,1
212,240,255,1
193,240,255,1
199,248,255,1
206,255,255,1
218,255,255,1
237,255,255,1
224,255,255,1
218,255,255,1
224,248,255,1
224,240,255,1
212,248,255,1
206,225,244,1
206,203,232,1
206,218,221,1
193,195,232,1
199,180,197,1
181,180,197,1
187,180,197,1
199,210,197,1
212,218,255,1
218,240,244,1
218,248,255,1
212,225,255,1
206,210,221,1
206,195,209,1
212,188,209,1
206,188,209,1
206,195,209,1
212,188,221,1
206,188,209,1
199,195,209,1
193,195,209,1
199,195,221,1
206,188,209,1
218,203,209,1
218,203,209,1
212,195,209,1
206,203,221,1
212,195,221,1
206,195,232,1
206,210,232,1
199,225,232,1
199,218,232,1
193,233,255,1
187,233,244,1
187,233,244,1
181,225,244,1
181,225,244,1
174,218,232,1
218,240,255,1
224,233,255,1
218,225,244,1
199,233,255,1
193,240,255,1
193,255,255,1
218,255,255,1
237,255,255,1
224,255,255,1
231,255,255,1
224,255,255,1
218,255,255,1
206,255,255,1
199,233,255,1
193,218,232,1
193,210,221,1
193,195,232,1
187,180,197,1
181,173,197,1
181,180,186,1
199,203,197,1
206,225,244,1
212,240,255,1
199,225,244,1
206,203,232,1
206,188,197,1
206,173,197,1
212,180,197,1
212,180,197,1
212,180,209,1
212,180,209,1
212,180,209,1
206,188,209,1
193,188,221,1
199,188,221,1
206,188,209,1
212,188,209,1
224,188,209,1
212,188,209,1
206,195,221,1
206,203,221,1
199,203,232,1
199,210,232,1
199,218,232,1
199,218,244,1
193,218,232,1
193,218,232,1
181,218,221,1
168,210,221,1
168,210,221,1
174,233,232,1
206,248,255,1
212,255,255,1
199,248,255,1
193,240,255,1
187,248,255,1
193,248,255,1
218,255,255,1
249,255,255,1
255,255,255,1
231,255,255,1
224,255,255,1
206,255,255,1
193,255,255,1
187,240,255,1
168,225,244,1
181,210,232,1
181,203,232,1
181,180,209,1
181,165,197,1
174,173,186,1
199,188,197,1
199,210,221,1
193,218,244,1
193,210,232,1
193,203,221,1
199,188,209,1
206,180,197,1
206,180,197,1
199,180,209,1
212,180,209,1
212,180,209,1
212,180,209,1
206,188,209,1
187,180,221,1
199,180,209,1
199,180,209,1
206,180,209,1
212,188,197,1
206,203,209,1
206,203,221,1
206,210,232,1
199,210,244,1
199,218,232,1
199,218,244,1
199,218,232,1
206,210,232,1
199,218,244,1
187,210,221,1
168,218,221,1
168,218,232,1
168,225,244,1
187,240,255,1
193,255,255,1
199,255,255,1
193,255,255,1
187,255,255,1
187,255,255,1
206,255,255,1
237,255,255,1
249,255,255,1
224,255,255,1
206,255,255,1
193,255,255,1
187,240,255,1
193,225,255,1
193,225,232,1
187,218,232,1
181,210,232,1
181,195,221,1
181,180,197,1
181,173,186,1
187,180,186,1
187,195,197,1
187,195,209,1
187,188,209,1
187,188,209,1
199,188,197,1
199,180,197,1
187,173,197,1
187,173,186,1
206,180,197,1
206,180,197,1
199,180,209,1
193,180,209,1
187,180,209,1
187,173,197,1
187,173,197,1
193,180,197,1
199,188,209,1
199,210,221,1
199,210,232,1
199,203,232,1
199,203,221,1
199,218,209,1
206,225,232,1
199,225,232,1
206,218,232,1
199,210,232,1
187,210,209,1
181,233,244,1
187,240,255,1
187,233,255,1
187,233,255,1
199,248,255,1
193,255,255,1
199,255,255,1
193,255,255,1
187,255,255,1
193,255,255,1
206,255,255,1
206,255,255,1
199,255,255,1
187,240,255,1
187,233,255,1
193,233,244,1
193,233,255,1
193,233,244,1
193,233,244,1
187,218,244,1
181,210,232,1
181,188,209,1
181,165,186,1
181,173,197,1
181,173,186,1
181,180,197,1
187,188,197,1
193,180,197,1
206,188,209,1
212,180,197,1
193,173,197,1
199,173,186,1
212,180,197,1
199,188,221,1
199,188,209,1
193,180,209,1
187,180,209,1
193,180,209,1
181,180,209,1
181,188,209,1
187,195,221,1
193,203,232,1
193,195,209,1
199,188,209,1
199,180,197,1
206,180,197,1
206,225,232,1
206,233,255,1
187,225,244,1
187,218,232,1
181,218,221,1
181,248,255,1
193,233,255,1
193,233,255,1
187,248,255,1
187,248,255,1
187,255,255,1
193,255,255,1
187,255,255,1
187,255,255,1
187,255,255,1
181,255,255,1
193,255,255,1
193,248,255,1
187,218,255,1
187,225,255,1
187,225,244,1
193,233,244,1
187,240,255,1
193,233,255,1
199,240,255,1
181,225,255,1
187,203,232,1
187,180,209,1
187,173,197,1
181,173,197,1
187,180,197,1
193,188,197,1
206,195,197,1
212,195,209,1
224,180,197,1
206,173,197,1
212,173,197,1
212,180,197,1
199,195,232,1
199,188,221,1
193,188,209,1
193,188,221,1
193,188,221,1
187,188,221,1
187,188,221,1
187,195,221,1
193,203,232,1
199,195,209,1
199,188,221,1
206,195,209,1
206,203,209,1
212,225,244,1
218,248,255,1
206,240,255,1
193,240,255,1
181,240,255,1
181,225,255,1
199,240,244,1
212,255,255,1
199,255,255,1
193,255,255,1
187,248,255,1
187,248,255,1
187,248,255,1
181,240,255,1
181,233,255,1
187,225,255,1
206,255,255,1
212,255,255,1
199,240,255,1
193,203,244,1
193,210,255,1
187,225,244,1
193,233,244,1
199,240,255,1
199,255,255,1
187,248,255,1
187,218,244,1
193,195,221,1
199,188,221,1
193,180,197,1
187,180,209,1
199,180,197,1
206,188,197,1
212,188,209,1
218,180,197,1
224,180,209,1
212,180,209,1
199,188,209,1
193,195,221,1
193,195,209,1
187,188,221,1
199,188,221,1
199,195,209,1
199,188,209,1
199,195,221,1
199,203,221,1
218,210,232,1
218,218,232,1
212,218,244,1
224,218,232,1
212,225,232,1
218,233,244,1
224,255,255,1
224,248,255,1
212,255,255,1
199,248,255,1
199,240,255,1
206,255,255,1
224,255,255,1
218,255,255,1
199,255,255,1
187,240,255,1
187,233,255,1
174,225,255,1
187,225,244,1
181,225,232,1
187,225,244,1
199,248,244,1
218,255,255,1
199,255,255,1
187,218,255,1
187,218,255,1
187,218,244,1
199,225,255,1
199,240,255,1
199,255,255,1
193,255,255,1
193,233,255,1
193,210,232,1
187,195,221,1
187,188,209,1
187,180,197,1
199,180,197,1
206,180,209,1
206,188,221,1
206,180,197,1
206,188,221,1
206,188,209,1
187,188,209,1
187,195,221,1
193,180,209,1
193,180,209,1
193,188,197,1
193,188,209,1
199,188,209,1
206,180,221,1
206,195,221,1
224,218,232,1
218,240,244,1
218,240,255,1
224,233,244,1
218,240,232,1
237,248,244,1
237,255,255,1
231,255,255,1
231,255,255,1
218,255,255,1
224,255,255,1
231,255,255,1
231,255,255,1
212,255,255,1
206,255,255,1
199,233,255,1
187,210,232,1
181,210,244,1
187,225,232,1
181,233,255,1
181,233,255,1
193,233,244,1
199,255,255,1
193,240,255,1
168,210,255,1
174,203,244,1
193,203,232,1
199,210,221,1
199,218,232,1
199,233,255,1
206,255,255,1
206,248,255,1
193,225,255,1
187,203,244,1
187,195,221,1
193,180,197,1
206,188,209,1
206,203,221,1
193,203,221,1
199,195,221,1
199,195,232,1
193,195,221,1
187,195,221,1
193,180,221,1
193,173,209,1
193,180,221,1
193,180,209,1
193,188,209,1
193,195,221,1
193,195,221,1
199,203,209,1
231,225,232,1
218,248,255,1
224,255,255,1
224,248,255,1
218,255,244,1
231,255,255,1
224,248,255,1
231,255,255,1
224,255,255,1
224,255,255,1
231,255,255,1
237,255,255,1
237,255,255,1
199,255,255,1
181,233,255,1
